date,equity
2024-05-30,979915.932348687
2024-05-31,979651.2332175489
2024-06-03,979039.0308072675
2024-06-04,976765.2308484021
2024-06-05,975968.3001586488
2024-06-06,975968.3001586488
2024-06-07,977304.9398991864
2024-06-10,975395.3380353155
2024-06-11,974809.0145989747
2024-06-12,974809.0145989747
2024-06-13,974421.0397116108
2024-06-14,973388.2028089026
2024-06-17,973388.2028089026
2024-06-18,973388.2028089026
2024-06-19,971121.9411440535
2024-06-20,970185.1784487184
2024-06-21,968891.4137556633
2024-06-24,969872.4794603407
2024-06-25,969021.6611915668
2024-06-26,969021.6611915668
2024-06-27,967486.1879572226
2024-06-28,966199.094507689
2024-07-01,965792.67976663
2024-07-02,966486.5240061111
2024-07-03,967013.7536021404
2024-07-04,969265.1445686581
2024-07-05,966840.7321740446
2024-07-08,967540.9502502802
2024-07-09,966491.8223630717
2024-07-10,967054.4969789927
2024-07-11,966007.513431532
2024-07-12,965499.423985373
2024-07-15,966614.7981816198
2024-07-16,966375.5058973784
2024-07-17,964485.3995305265
2024-07-18,968433.7492710265
2024-07-19,967936.1877105946
2024-07-22,969532.6969242281
2024-07-23,968061.2669344776
2024-07-24,966121.9506780936
2024-07-25,967194.4351994351
2024-07-26,966429.8837299966
2024-07-29,967872.6192393048
2024-07-30,966640.8719428225
2024-07-31,969063.396026107
2024-08-01,970219.3535249399
2024-08-02,972081.0791657291
2024-08-05,972847.785401572
2024-08-06,971750.4727583155
2024-08-07,973930.5054286472
2024-08-08,974729.6514076644
2024-08-09,976479.5877675088
2024-08-12,975002.5306405302
2024-08-13,975440.2742515984
2024-08-14,975363.8140785798
2024-08-15,975358.9839443042
2024-08-16,974542.4930428659
2024-08-19,973231.5566305821
2024-08-20,973165.513200115
2024-08-21,971456.8758221524
2024-08-22,970783.7382283381
2024-08-23,970634.2363101267
2024-08-26,969609.9553495904
2024-08-27,968935.8085026515
2024-08-28,967558.8740589111
2024-08-29,966259.8800180889
2024-08-30,966259.8800180889
2024-09-02,966259.8800180889
2024-09-03,966259.8800180889
2024-09-04,966259.8800180889
2024-09-05,966259.8800180889
2024-09-06,966259.8800180889
2024-09-09,966259.8800180889
2024-09-10,966259.8800180889
2024-09-11,966259.8800180889
2024-09-12,966490.7803583654
2024-09-13,966110.4265533901
2024-09-16,968716.3386689839
2024-09-17,970228.6605675183
2024-09-18,970463.2589863826
2024-09-19,968519.2484059733
2024-09-20,968227.7477664992
2024-09-23,966385.1875702719
2024-09-24,967043.525234706
2024-09-25,968393.8329378988
2024-09-26,970016.5919862551
2024-09-27,969068.6700901975
2024-09-30,971075.8212962177
2024-10-01,970635.9660058975
2024-10-02,970635.9660058975
2024-10-03,970635.9660058975
2024-10-04,970635.9660058975
2024-10-07,970635.9660058975
2024-10-08,971973.3682570886
2024-10-09,969819.859691598
2024-10-10,968712.951102799
2024-10-11,968712.951102799
2024-10-14,968712.951102799
2024-10-15,968712.951102799
2024-10-16,968638.3028739893
2024-10-17,969681.9732991781
2024-10-18,969577.953389091
2024-10-21,966901.092321029
2024-10-22,965637.1309681602
2024-10-23,963789.511878031
2024-10-24,962057.6983896339
2024-10-25,960997.9864613477
2024-10-28,959121.7151578518
2024-10-29,959662.1827271864
2024-10-30,961756.7673253955
2024-10-31,962799.6050478953
2024-11-01,961804.7800052639
2024-11-04,961804.7800052639
2024-11-05,961534.7121224164
2024-11-06,962520.8402111952
2024-11-07,960368.2321643458
2024-11-08,959586.0905264268
2024-11-11,958899.3074850218
2024-11-12,960773.9085547372
2024-11-13,961120.4810231632
2024-11-14,960305.5539822029
2024-11-15,960305.5539822029
2024-11-18,960435.8499420088
2024-11-19,961045.1248732499
2024-11-20,962262.8246400492
2024-11-21,963418.5279644213
2024-11-22,963828.624149157
2024-11-25,961534.8492464148
2024-11-26,962780.3984554863
2024-11-27,966189.595615981
2024-11-28,964652.5625469562
2024-11-29,963483.3240405672
2024-12-02,962412.1063291462
2024-12-03,962412.1063291462
2024-12-04,962961.6573951838
2024-12-05,962185.320500925
2024-12-06,959508.1735219402
2024-12-09,959030.216984928
2024-12-10,958696.7015212545
2024-12-11,958580.6227302151
2024-12-12,961416.749404035
2024-12-13,958934.0099854424
2024-12-16,957994.4524701085
2024-12-17,957994.4524701085
2024-12-18,957994.4524701085
2024-12-19,957994.4524701085
2024-12-20,957994.4524701085
2024-12-23,957994.4524701085
2024-12-24,957994.4524701085
2024-12-25,960159.6633597835
2024-12-26,959258.5606191518
2024-12-27,957850.900552866
2024-12-30,957237.8426598364
2024-12-31,957055.4587349585
2025-01-01,955953.3334900767
2025-01-02,956945.7539875888
2025-01-03,954262.6795313151
2025-01-06,954020.0702555402
2025-01-07,955813.7851922789
2025-01-08,958632.6264690562
2025-01-09,957564.6064013343
2025-01-10,957564.6064013343
2025-01-13,957564.6064013343
2025-01-14,955638.4973306028
2025-01-15,953146.49602994
2025-01-16,952301.1379522952
2025-01-17,950437.5519566213
2025-01-20,948961.9954343461
2025-01-21,947605.8212332757
2025-01-22,947832.3644064077
2025-01-23,949461.0674505052
2025-01-24,947705.5233004132
2025-01-27,947024.5892866302
2025-01-28,946653.3618021397
2025-01-29,948089.3948746308
2025-01-30,948638.691621151
2025-01-31,948638.4059644487
2025-02-03,948188.430329495
2025-02-04,947763.9244352726
2025-02-05,948073.8441422896
2025-02-06,948435.943339432
2025-02-07,947536.9775745729
2025-02-10,948900.0970160244
2025-02-11,950490.0828793899
2025-02-12,952067.9787658317
2025-02-13,950906.7433593648
2025-02-14,951091.420035496
2025-02-17,950865.9518442524
2025-02-18,953256.7354380753
2025-02-19,954310.4506949481
2025-02-20,958149.4776854663
2025-02-21,956238.396492528
2025-02-24,959037.4805190079
2025-02-25,958008.4380513837
2025-02-26,955979.8631129727
2025-02-27,955319.2769571148
2025-02-28,955319.2769571148
2025-03-03,955319.2769571148
2025-03-04,955319.2769571148
2025-03-05,955319.2769571148
2025-03-06,955319.2769571148
2025-03-07,955319.2769571148
2025-03-10,955319.2769571148
2025-03-11,955319.2769571148
2025-03-12,955319.2769571148
2025-03-13,955319.2769571148
2025-03-14,955319.2769571148
2025-03-17,955319.2769571148
2025-03-18,955319.2769571148
2025-03-19,955319.2769571148
2025-03-20,955319.2769571148
2025-03-21,955319.2769571148
2025-03-24,955319.2769571148
2025-03-25,955319.2769571148
2025-03-26,955319.2769571148
2025-03-27,955319.2769571148
2025-03-28,955319.2769571148
2025-03-31,955319.2769571148
2025-04-01,955319.2769571148
2025-04-02,955319.2769571148
2025-04-03,955319.2769571148
2025-04-04,955319.2769571148
2025-04-07,955319.2769571148
2025-04-08,955319.2769571148
2025-04-09,955319.2769571148
2025-04-10,955319.2769571148
2025-04-11,955319.2769571148
2025-04-14,955319.2769571148
2025-04-15,955319.2769571148
2025-04-16,955319.2769571148
2025-04-17,955319.2769571148
2025-04-18,955319.2769571148
2025-04-21,955319.2769571148
2025-04-22,955319.2769571148
2025-04-23,954217.3029667588
2025-04-24,953071.9651307941
2025-04-25,952376.5969236625
2025-04-28,950338.9378501958
2025-04-29,949380.4693161346
2025-04-30,950795.508586492
2025-05-01,949994.5813120753
2025-05-02,948984.4069640125
2025-05-05,948984.4069640125
2025-05-06,948984.4069640125
2025-05-07,948984.4069640125
2025-05-08,948984.4069640125
2025-05-09,948984.4069640125
2025-05-12,948984.4069640125
2025-05-13,948984.4069640125
2025-05-14,948984.4069640125
2025-05-15,948984.4069640125
2025-05-16,948984.4069640125
2025-05-19,948984.4069640125
2025-05-20,947912.1169407222
2025-05-21,949176.4792922385
2025-05-22,950092.0872095886
2025-05-23,949574.1804754179
2025-05-26,949574.1804754179
2025-05-27,947493.3793854666
2025-05-28,945892.6314310768
2025-05-29,946907.4272602085
2025-05-30,946585.6769741571
2025-06-02,948465.742568802
2025-06-03,947822.8921298174
2025-06-04,947822.8921298174
2025-06-05,947822.8921298174
2025-06-06,943754.1894599284
2025-06-09,942142.7871687836
2025-06-10,941370.9782437772
2025-06-11,941370.9782437772
2025-06-12,941370.9782437772
2025-06-13,941370.9782437772
2025-06-16,941370.9782437772
2025-06-17,941370.9782437772
2025-06-18,940966.7251776592
2025-06-19,940503.2180221584
2025-06-20,939894.7219170425
2025-06-23,941855.2995374895
2025-06-24,943588.8921883886
2025-06-25,944260.8266789905
2025-06-26,945783.5080044542
2025-06-27,947011.9921076256
2025-06-30,948856.4866860784
2025-07-01,948550.1709911941
2025-07-02,950818.6457905591
2025-07-03,951744.2742998389
2025-07-04,952004.2456067951
2025-07-07,954210.6975548578
2025-07-08,954573.1922413436
2025-07-09,955616.9200991312
2025-07-10,955058.8643439136
2025-07-11,955821.764133337
2025-07-14,957648.228946908
2025-07-15,964836.80380428
2025-07-16,964866.9794851037
2025-07-17,963828.9982897578
2025-07-18,963828.9982897578
2025-07-21,963828.9982897578
2025-07-22,963828.9982897578
2025-07-23,963828.9982897578
2025-07-24,963828.9982897578
2025-07-25,963828.9982897578
2025-07-28,963828.9982897578
2025-07-29,963828.9982897578
2025-07-30,963828.9982897578
2025-07-31,963828.9982897578
2025-08-01,963828.9982897578
2025-08-04,963828.9982897578
2025-08-05,963828.9982897578
2025-08-06,963828.9982897578
2025-08-07,963828.9982897578
2025-08-08,963828.9982897578
2025-08-11,963828.9982897578
2025-08-12,963828.9982897578
2025-08-13,963828.9982897578
2025-08-14,963828.9982897578
2025-08-15,963828.9982897578
2025-08-18,963828.9982897578
2025-08-19,963828.9982897578
2025-08-20,963828.9982897578
2025-08-21,963828.9982897578
2025-08-22,963828.9982897578
2025-08-25,963828.9982897578
2025-08-26,964839.2050648013
2025-08-27,966772.2322799049
2025-08-28,966172.9538643961
2025-08-29,966172.9538643961
2025-09-01,966172.9538643961
2025-09-02,966464.8285785707
2025-09-03,967529.2878983417
2025-09-04,967236.7330899857
2025-09-05,965396.0962087963
2025-09-08,963816.6669465652
2025-09-09,962807.2639783835
2025-09-10,963582.2902791732
2025-09-11,963923.0358593022
2025-09-12,964756.4048748467
2025-09-15,964112.2534163918
2025-09-16,965521.0093981862
2025-09-17,967471.2979811265
2025-09-18,968334.3496964137
2025-09-19,968544.9353324124
2025-09-22,968940.3454623267
2025-09-23,966558.4045782202
2025-09-24,964930.9210745228
2025-09-25,966647.8364463598
2025-09-26,967286.0782471363
2025-09-29,967714.0190133711
2025-09-30,966602.1320599469
2025-10-01,966602.1320599469
2025-10-02,965780.1133518174
2025-10-03,964264.2866134353
2025-10-06,963575.259237009
2025-10-07,963774.939221489
2025-10-08,961888.753610797
2025-10-09,962608.116600364
2025-10-10,961601.2936033937
2025-10-13,961030.4814497815
2025-10-14,963372.9993256745
2025-10-15,962246.3970352563
2025-10-16,962246.3970352563
2025-10-17,962246.3970352563
2025-10-20,962246.3970352563
2025-10-21,962246.3970352563
2025-10-22,962246.3970352563
2025-10-23,960368.1717379949
2025-10-24,963612.9473355737
2025-10-27,963157.9513962443
2025-10-28,962391.4272927183
2025-10-29,962391.4272927183
2025-10-30,962391.4272927183
2025-10-31,962391.4272927183
2025-11-03,960622.6871098196
2025-11-04,960864.0505185128
2025-11-05,961812.7501458664
2025-11-06,959749.4395089571
2025-11-07,957125.2634926554
2025-11-10,957364.5549717187
2025-11-11,955967.042994575
2025-11-12,956694.2774750912
2025-11-13,956581.1439497845
2025-11-14,955802.3503221102
2025-11-17,955802.3503221102
2025-11-18,955630.2688847372
2025-11-19,954768.9467601142
2025-11-20,956328.6897321924
2025-11-21,956224.1574382382
2025-11-24,956951.5224038133
2025-11-25,957657.562789401
2025-11-26,957325.5178328282
2025-11-27,960381.8781395301
2025-11-28,961019.4745789107
2025-12-01,960679.9355696148
2025-12-02,959712.1450734995
2025-12-03,961545.232399133
2025-12-04,962892.8369914669
2025-12-05,961734.5815868917
2025-12-08,961098.1467856785
2025-12-09,962265.1816149635
2025-12-10,964509.449123983
2025-12-11,963540.3590219693
2025-12-12,961986.7703592172
2025-12-15,961048.5733663562
2025-12-16,961048.5733663562
2025-12-17,958610.6433321302
2025-12-18,957621.8508528648
2025-12-19,957621.8508528648
2025-12-22,957621.8508528648
2025-12-23,957621.8508528648
2025-12-24,955881.4897819743
2025-12-25,955502.4855916996
2025-12-26,954865.3995679879
2025-12-29,953162.279222304
2025-12-30,952031.2453848079
2025-12-31,949280.6650671752
2026-01-01,948287.5347774619
2026-01-02,948287.5347774619
2026-01-05,948287.5347774619
2026-01-06,948287.5347774619
2026-01-07,948287.5347774619
2026-01-08,948287.5347774619
2026-01-09,948287.5347774619
2026-01-12,948287.5347774619
2026-01-13,948287.5347774619
2026-01-14,948287.5347774619
2026-01-15,948287.5347774619
2026-01-16,947418.0380801415
2026-01-19,946368.3276584538
2026-01-20,946368.3276584538
2026-01-21,946368.3276584538
2026-01-22,947987.9212886016
2026-01-23,949322.992231834
2026-01-26,948410.6167004174
2026-01-27,948410.6167004174
2026-01-28,948410.6167004174
2026-01-29,948410.6167004174
2026-01-30,949307.5461258738
2026-02-02,951931.5935274042
2026-02-03,954886.4452272417
2026-02-04,954157.0979992849
2026-02-05,954157.0979992849
2026-02-06,953629.5654489956
2026-02-09,955384.8747429189
2026-02-10,955185.8025941509
2026-02-11,958418.2921013582
2026-02-12,959042.1578359108
2026-02-13,957792.2759102936
2026-02-16,958870.3249840132
2026-02-17,956393.1894518456
2026-02-18,956752.8406850593
2026-02-19,955832.582228234
2026-02-20,959941.1315214408
2026-02-23,958672.148800284
2026-02-24,958672.148800284
2026-02-25,958672.148800284
2026-02-26,958672.148800284
2026-02-27,958672.148800284
2026-03-02,957030.0793473487
2026-03-03,956264.742603798
2026-03-04,957137.2875419917
2026-03-05,956275.146551723
2026-03-06,956275.146551723
2026-03-09,956275.146551723
2026-03-10,956275.146551723
2026-03-11,956275.146551723
2026-03-12,956275.146551723
2026-03-13,956275.146551723
2026-03-16,956275.146551723
2026-03-17,956275.146551723
2026-03-18,956275.146551723
2026-03-19,956275.146551723
2026-03-20,956275.146551723
2026-03-23,956275.146551723
2026-03-24,956275.146551723
2026-03-25,957722.6551185487
2026-03-26,956736.428710156
2026-03-27,956736.428710156
2026-03-30,956736.428710156
2026-03-31,956736.428710156
2026-04-01,956736.428710156
2026-04-02,956736.428710156
2026-04-03,956736.428710156
2026-04-06,956736.428710156
2026-04-07,956736.428710156
2026-04-08,956736.428710156
2026-04-09,956736.428710156
2026-04-10,956736.428710156
2026-04-13,956736.428710156
2026-04-14,956736.428710156
2026-04-15,956736.428710156
2026-04-16,956736.428710156
2026-04-17,956736.428710156
2026-04-20,956736.428710156
2026-04-21,953499.9811257235
2026-04-22,954636.8610125454
2026-04-23,956019.37440364
2026-04-24,955107.2141820904
2026-04-27,955107.2141820904
