feature,importance
macd_hist_z,0.00190748233964863
dist_sma_60,-0.001337078758855653
log_ret_5,-0.0012118364367007509
vol_20,0.0011979278128539136
dist_sma_10,-0.0009303489200166559
vol_5,-0.0007447561528640474
rsi_14_z,0.0006794617452191621
atr_ratio,-0.0005387324077067054
log_ret_1,-0.0005071725969908287
dist_sma_20,0.0004079890855031981
dist_sma_5,-0.00035860027072383727
